idcliente,duration,previous,housing,campaign,loan,default,target,muestra
9203,321,0,0,2,0,0,1,1
9204,190,9,0,1,0,0,1,0
9205,410,2,0,3,0,0,1,0
9206,305,5,0,3,0,0,1,1
9207,282,1,0,1,0,0,1,1
9208,422,0,0,2,0,0,1,1
9209,150,2,0,2,0,0,1,0
9210,250,0,0,3,0,0,1,1
9211,679,2,0,1,0,0,1,0
9212,1141,1,0,1,0,0,1,1
9213,206,2,0,2,0,0,1,0
9214,315,2,1,1,0,0,1,1
9215,824,11,0,1,0,0,1,0
9216,400,0,0,3,0,0,1,0
9217,473,2,0,2,0,0,1,1
9218,893,0,0,1,0,0,1,1
9219,284,0,0,1,0,0,1,1
9220,155,1,1,1,0,0,1,1
9221,296,4,0,1,0,0,1,1
9222,1370,3,0,3,0,0,1,1
9223,449,0,0,2,0,0,1,1
9224,196,2,0,2,0,0,1,1
9225,63,9,0,3,0,0,1,0
9226,369,0,0,2,0,0,1,1
9227,118,0,1,1,0,0,1,1
9228,187,0,0,1,0,0,1,1
9229,301,0,0,2,0,0,1,1
9230,202,1,0,1,1,0,1,1
9231,585,2,0,1,0,0,1,1
9232,210,2,0,1,0,0,1,0
9233,170,1,1,1,0,0,1,1
9234,767,1,0,2,0,0,1,1
9235,499,3,0,2,0,0,1,0
9236,261,0,0,2,0,0,1,1
9237,377,0,0,1,0,0,1,1
9238,349,0,0,1,0,0,1,1
9239,411,0,0,1,0,0,1,1
9240,229,2,0,1,0,0,1,1
9241,227,0,0,1,0,0,1,1
9242,387,1,0,1,0,0,1,0
9243,265,0,0,2,0,0,1,0
9244,758,0,0,4,0,0,1,0
9245,316,0,0,2,0,0,1,1
9246,409,0,0,2,0,0,1,0
9247,243,2,1,2,1,0,1,1
9248,661,1,0,2,0,0,1,1
9249,512,0,0,2,0,0,1,0
9250,143,0,0,2,0,0,1,1
9251,163,3,0,1,0,0,1,1
9252,260,2,0,1,0,0,1,1
9253,380,0,0,3,0,0,1,1
9254,248,0,1,3,0,0,1,1
9255,169,0,0,2,0,0,1,1
9256,108,0,0,2,0,0,1,1
9257,452,0,0,3,0,0,1,1
9258,330,0,0,3,0,0,1,1
9259,187,0,0,7,0,0,1,1
9260,372,2,0,1,0,0,1,1
9261,183,4,0,1,0,0,1,0
9262,309,10,0,1,0,0,1,0
9263,517,4,0,1,0,0,1,1
9264,233,0,0,1,0,0,1,1
9265,203,2,1,1,1,0,1,1
9266,589,0,0,2,0,0,1,1
9267,305,1,0,2,0,0,1,1
9268,371,0,0,1,0,0,1,1
9269,362,2,0,2,0,0,1,1
9270,408,0,0,1,0,0,1,1
9271,366,0,0,2,0,0,1,1
9272,295,1,1,3,0,0,1,0
9273,348,0,0,2,0,0,1,0
9274,426,1,0,2,0,0,1,0
9275,396,0,0,2,0,0,1,0
9276,441,0,0,1,0,0,1,0
9277,1265,4,0,4,0,0,1,1
9278,233,0,0,3,0,0,1,1
9279,326,2,0,2,0,0,1,1
9280,366,2,0,1,0,0,1,1
9281,453,9,1,1,0,0,1,0
9282,262,1,0,1,0,0,1,0
9283,287,5,0,5,0,0,1,1
9284,353,1,0,1,0,0,1,1
9285,639,1,0,1,0,0,1,0
9286,455,2,0,1,0,0,1,0
9287,240,3,0,1,0,0,1,0
9288,423,0,0,1,0,0,1,1
9289,255,1,0,1,0,0,1,1
9290,696,2,1,1,0,0,1,1
9291,164,3,0,4,0,0,1,1
9292,1616,2,0,1,0,0,1,1
9293,708,3,0,1,0,0,1,0
9294,143,0,0,1,0,0,1,0
9295,340,1,0,1,0,0,1,0
9296,245,2,0,1,0,0,1,1
9297,142,3,0,1,0,0,1,1
9298,342,2,1,1,0,0,1,1
9299,164,4,0,4,0,0,1,1
9300,181,1,1,1,0,0,1,1
9301,196,2,0,3,0,0,1,0
9302,565,0,0,1,0,0,1,1
9303,366,10,0,1,0,0,1,1
9304,701,0,1,1,0,0,1,0
9305,399,0,0,3,0,0,1,1
9306,918,1,0,1,0,0,1,1
9307,417,0,0,4,0,0,1,0
9308,390,1,0,4,0,0,1,1
9309,293,0,0,2,0,0,1,1
9310,130,0,0,2,0,0,1,1
9311,325,0,0,1,0,0,1,0
9312,132,0,0,1,0,0,1,1
9313,151,3,0,1,0,0,1,1
9314,202,3,0,1,0,0,1,1
9315,186,1,0,1,0,0,1,1
9316,134,1,0,1,0,0,1,1
9317,161,2,0,1,0,0,1,1
9318,134,2,0,5,0,0,1,1
9319,155,0,0,2,0,0,1,1
9320,816,1,0,2,0,0,1,1
9321,216,4,0,1,0,0,1,0
9322,223,0,0,1,0,0,1,1
9323,403,0,0,2,0,0,1,0
9324,177,0,1,2,0,0,1,1
9325,254,6,1,3,1,0,1,1
9326,146,0,0,1,0,0,1,1
9327,144,1,0,1,0,0,1,0
9328,313,3,0,1,0,0,1,0
9329,533,1,0,1,0,0,1,1
9330,479,0,0,11,0,0,1,0
9331,265,0,0,1,0,0,1,1
9332,563,0,0,5,0,0,1,0
9333,483,0,0,2,0,0,1,0
9334,474,2,0,1,0,0,1,1
9335,577,0,0,1,0,0,1,0
9336,204,0,0,1,0,0,1,0
9337,336,2,0,2,0,0,1,1
9338,219,0,0,2,0,0,1,1
9339,179,1,0,1,0,0,1,0
9340,355,5,1,1,0,0,1,0
9341,443,3,0,2,0,0,1,1
9342,508,4,1,1,1,0,1,0
9343,129,2,0,1,0,0,1,0
9344,349,3,0,1,0,0,1,1
9345,153,3,0,1,1,0,1,1
9346,140,2,1,1,1,0,1,0
9347,301,0,0,3,0,0,1,0
9348,892,4,0,2,0,0,1,0
9349,373,1,0,1,0,0,1,1
9350,185,1,0,1,0,0,1,1
9351,172,0,0,3,1,0,1,1
9352,279,1,0,2,0,0,1,1
9353,315,6,0,2,0,0,1,1
9354,208,0,0,1,0,0,1,1
9355,658,0,0,3,0,0,1,1
9356,305,3,0,2,0,0,1,1
9357,233,2,0,3,0,0,1,1
9358,94,1,0,5,0,0,1,0
9359,429,0,0,1,0,0,1,1
9360,195,12,0,6,0,0,1,1
9361,390,6,0,2,0,0,1,1
9362,261,6,1,1,0,0,1,0
9363,649,1,0,1,0,0,1,1
9364,739,2,0,1,0,0,1,0
9365,383,5,0,1,0,0,1,1
9366,489,2,1,1,0,0,1,0
9367,151,1,0,1,0,0,1,0
9368,195,5,0,1,0,0,1,0
9369,110,2,0,2,0,0,1,1
9370,286,0,0,2,0,0,1,0
9371,783,5,1,1,0,0,1,1
9372,376,3,1,2,0,0,1,0
9373,190,8,1,2,0,0,1,1
9374,186,1,0,2,0,0,1,0
9375,1133,1,0,3,0,0,1,0
9376,363,1,0,1,0,0,1,0
9377,278,4,1,1,0,0,1,1
9378,309,3,0,1,0,0,1,1
9379,78,0,0,6,0,0,1,0
9380,469,2,0,2,0,0,1,1
9381,341,0,0,8,0,0,1,1
9382,359,3,0,1,0,0,1,1
9383,127,7,1,1,0,0,1,1
9384,98,1,0,1,0,0,1,1
9385,92,1,0,1,0,0,1,1
9386,290,1,0,1,0,0,1,0
9387,215,2,0,1,0,0,1,1
9388,631,2,1,1,0,0,1,1
9389,120,2,0,2,0,0,1,0
9390,63,5,0,4,1,0,1,1
9391,125,2,1,2,0,0,1,1
9392,164,1,0,2,0,0,1,1
9393,742,1,0,2,0,0,1,1
9394,243,3,1,2,0,0,1,0
9395,385,8,0,2,0,0,1,1
9396,501,0,0,2,0,0,1,1
9397,629,0,0,2,0,0,1,1
9398,153,13,0,1,0,0,1,0
9399,151,0,0,1,0,0,1,0
9400,169,1,0,1,0,0,1,0
9401,234,1,0,1,0,0,1,1
9402,158,5,1,2,0,0,1,1
9403,511,6,1,3,0,0,1,1
9404,406,2,0,2,0,0,1,0
9405,278,1,0,3,0,0,1,1
9406,314,4,0,2,0,0,1,0
9407,135,5,0,2,1,0,1,1
9408,691,5,1,2,0,0,1,1
9409,71,1,0,1,0,0,1,1
9410,449,3,0,1,0,0,1,0
9411,293,4,0,1,0,0,1,0
9412,535,1,0,1,0,0,1,1
9413,288,1,0,1,0,0,1,1
9414,112,0,0,8,0,0,1,1
9415,144,9,0,1,0,0,1,0
9416,226,0,0,3,0,0,1,1
9417,309,4,0,1,0,0,1,1
9418,253,4,1,1,0,0,1,1
9419,391,5,1,2,0,0,1,1
9420,268,7,0,1,0,0,1,0
9421,456,2,1,2,0,0,1,1
9422,352,1,0,1,0,0,1,1
9423,271,0,0,1,0,0,1,1
9424,660,0,0,1,0,0,1,1
9425,467,3,0,1,0,0,1,1
9426,231,2,1,2,0,0,1,1
9427,981,6,0,1,0,0,1,1
9428,515,1,0,1,0,0,1,1
9429,397,0,1,2,0,0,1,1
9430,671,3,0,1,0,0,1,1
9431,419,1,0,2,0,0,1,0
9432,328,4,0,2,0,0,1,1
9433,637,1,0,1,0,0,1,1
9434,218,0,0,1,0,0,1,1
9435,138,3,0,2,0,0,1,1
9436,171,4,0,2,0,0,1,1
9437,181,0,0,3,0,0,1,1
9438,375,1,0,1,0,0,1,0
9439,122,5,0,1,0,0,1,1
9440,291,2,0,1,0,0,1,1
9441,379,2,0,5,0,0,1,0
9442,251,3,0,1,0,0,1,1
9443,138,2,0,2,0,0,1,1
9444,666,0,0,4,0,0,1,1
9445,1835,2,0,3,0,0,1,1
9446,382,6,0,4,0,0,1,1
9447,295,1,0,2,0,0,1,0
9448,83,3,1,6,0,0,1,1
9449,136,0,1,1,0,0,1,0
9450,93,9,1,1,0,0,1,1
9451,531,2,0,1,0,0,1,1
9452,201,2,0,3,0,0,1,1
9453,216,4,0,1,0,0,1,1
9454,91,6,1,4,0,0,1,0
9455,337,2,0,1,0,0,1,1
9456,379,1,0,1,0,0,1,1
9457,308,4,1,1,0,0,1,1
9458,205,0,1,3,0,0,1,1
9459,659,0,0,4,0,0,1,1
9460,394,1,0,3,0,0,1,1
9461,171,2,0,1,0,0,1,1
9462,386,0,0,1,0,0,1,0
9463,1109,1,0,1,0,0,1,1
9464,220,5,1,1,0,0,1,1
9465,318,2,0,1,0,0,1,1
9466,416,0,1,2,0,0,1,1
9467,737,2,0,1,0,0,1,1
9468,232,1,0,1,1,0,1,0
9469,222,4,0,1,1,0,1,1
9470,269,0,1,1,1,0,1,1
9471,255,6,1,2,0,0,1,1
9472,222,2,0,4,0,0,1,1
9473,388,7,1,1,0,0,1,1
9474,204,1,0,4,1,0,1,1
9475,145,1,0,3,0,0,1,1
9476,330,0,0,1,0,0,1,1
9477,645,0,0,2,0,0,1,1
9478,302,1,0,1,0,0,1,1
9479,392,0,0,1,0,0,1,0
9480,543,1,0,1,0,0,1,1
9481,326,0,0,1,0,0,1,1
9482,261,1,0,1,0,0,1,1
9483,155,0,0,1,0,0,1,1
9484,696,2,0,1,0,0,1,1
9485,639,1,0,1,0,0,1,1
9486,211,5,0,1,0,0,1,1
9487,269,5,0,1,0,0,1,1
9488,279,0,0,1,0,0,1,0
9489,95,11,0,2,0,0,1,1
9490,367,6,0,1,0,0,1,1
9491,132,7,0,1,0,0,1,1
9492,228,6,1,2,0,0,1,1
9493,432,0,0,1,1,0,1,1
9494,61,2,1,1,1,0,1,0
9495,175,6,0,1,0,0,1,1
9496,127,2,0,2,0,0,1,1
9497,137,4,0,1,0,0,1,1
9498,694,5,0,1,0,0,1,1
9499,151,0,0,1,0,0,1,1
9500,242,0,0,2,0,0,1,1
9501,481,0,0,2,0,0,1,0
9502,562,10,0,2,0,0,1,1
9503,416,0,1,3,0,0,1,1
9504,305,1,0,1,0,0,1,0
9505,318,1,0,1,0,0,1,0
9506,1422,1,1,1,0,0,1,1
9507,169,3,0,1,0,0,1,1
9508,217,2,0,1,0,0,1,0
9509,98,10,1,1,0,0,1,1
9510,385,0,0,2,0,0,1,1
9511,959,6,0,3,0,0,1,1
9512,771,1,0,1,0,0,1,1
9513,335,2,0,3,0,0,1,1
9514,229,4,0,1,1,0,1,1
9515,427,3,0,1,0,0,1,0
9516,270,2,0,3,0,0,1,0
9517,904,0,0,1,0,0,1,0
9518,591,2,0,1,0,0,1,0
9519,229,1,0,1,0,0,1,0
9520,525,11,1,1,0,0,1,0
9521,658,0,0,1,0,0,1,0
9522,368,0,1,1,0,0,1,0
9523,207,0,0,1,0,0,1,1
9524,177,2,1,1,0,0,1,1
9525,539,0,0,2,0,0,1,1
9526,225,5,0,2,0,0,1,0
9527,313,2,1,1,0,0,1,1
9528,136,1,0,2,0,0,1,0
9529,228,2,0,4,0,0,1,1
9530,311,0,1,2,0,0,1,0
9531,187,1,0,3,0,0,1,0
9532,263,2,0,2,0,0,1,0
9533,141,2,0,1,0,0,1,0
9534,557,0,0,1,0,0,1,1
9535,145,1,0,2,0,0,1,0
9536,355,5,1,1,0,0,1,1
9537,153,3,0,2,0,0,1,1
9538,136,1,0,2,0,0,1,0
9539,834,0,0,1,0,0,1,1
9540,180,0,0,2,0,0,1,0
9541,177,5,0,2,0,0,1,1
9542,251,4,1,1,0,0,1,1
9543,148,4,0,1,0,0,1,0
9544,456,5,1,2,0,0,1,0
9545,562,2,0,3,0,0,1,0
9546,229,1,0,1,0,0,1,1
9547,115,0,0,1,0,0,1,1
9548,418,0,0,1,0,0,1,0
9549,341,4,0,4,0,0,1,1
9550,87,2,0,1,0,0,1,0
9551,373,0,0,1,0,0,1,0
9552,257,1,0,1,0,0,1,1
9553,607,0,0,2,0,0,1,0
9554,219,6,0,1,0,0,1,0
9555,319,0,0,1,0,0,1,1
9556,498,7,1,2,0,0,1,1
9557,264,1,0,2,0,0,1,1
9558,659,0,0,1,0,0,1,1
9559,132,0,0,1,0,0,1,1
9560,277,1,1,4,0,0,1,1
9561,124,0,1,2,1,0,1,1
9562,409,0,0,1,0,0,1,1
9563,301,2,0,1,0,0,1,1
9564,241,0,0,2,0,0,1,1
9565,139,3,0,2,0,0,1,1
9566,225,1,0,1,0,0,1,1
9567,469,2,0,1,0,0,1,1
9568,176,0,0,1,0,0,1,1
9569,241,5,0,1,0,0,1,1
9570,301,4,1,1,0,0,1,0
9571,236,0,0,1,0,0,1,1
9572,212,6,0,3,0,0,1,1
9573,305,1,1,1,0,0,1,0
9574,288,3,0,2,0,0,1,1
9575,700,3,0,2,0,0,1,0
9576,273,1,0,2,0,0,1,1
9577,295,0,0,1,0,0,1,0
9578,450,6,0,3,0,0,1,0
9579,436,1,0,2,0,0,1,1
9580,239,0,1,1,1,0,1,1
9581,106,3,0,2,0,0,1,0
9582,335,0,0,1,0,0,1,0
9583,290,2,0,1,0,0,1,1
9584,215,4,1,1,0,0,1,1
9585,212,0,0,1,0,0,1,1
9586,229,1,0,3,1,0,1,1
9587,213,6,0,3,0,0,1,1
9588,257,2,0,1,0,0,1,0
9589,192,2,0,1,0,0,1,0
9590,427,3,0,1,0,0,1,1
9591,506,1,0,2,0,0,1,1
9592,161,0,0,2,0,0,1,1
9593,577,0,0,7,0,0,1,1
9594,300,2,1,6,1,0,1,1
9595,180,3,1,1,0,0,1,0
9596,261,0,0,1,0,0,1,1
9597,279,7,0,1,0,0,1,1
9598,263,9,0,1,0,0,1,0
9599,295,2,0,1,0,0,1,0
9600,231,2,1,1,0,0,1,1
9601,881,2,0,3,0,0,1,1
9602,473,0,0,1,0,0,1,1
9603,272,0,0,3,0,0,1,1
9604,362,3,0,1,0,0,1,1
9605,237,0,0,1,0,0,1,0
9606,420,1,0,1,0,0,1,0
9607,265,0,0,1,0,0,1,1
9608,910,4,1,2,0,0,1,1
9609,467,6,0,2,0,0,1,1
9610,593,6,0,4,0,0,1,1
9611,95,0,0,1,1,0,1,0
9612,254,0,1,2,0,0,1,0
9613,247,3,0,3,0,0,1,1
9614,173,4,0,2,0,0,1,1
9615,215,0,1,1,0,0,1,0
9616,248,10,0,1,0,0,1,0
9617,222,6,0,1,0,0,1,0
9618,255,8,0,1,0,0,1,1
9619,136,2,0,1,0,0,1,1
9620,273,0,0,1,0,0,1,1
9621,128,2,0,1,0,0,1,1
9622,191,0,0,2,0,0,1,0
9623,101,1,0,1,0,0,1,0
9624,156,0,0,1,0,0,1,0
9625,187,2,0,1,0,0,1,1
9626,272,6,0,1,0,0,1,0
9627,288,0,0,3,0,0,1,1
9628,360,8,1,1,0,0,1,1
9629,281,0,0,1,0,0,1,1
9630,92,2,0,2,0,0,1,1
9631,433,1,0,3,0,0,1,0
9632,277,1,0,2,0,0,1,1
9633,236,2,0,1,0,0,1,1
9634,110,0,0,1,0,0,1,0
9635,238,0,0,4,0,0,1,0
9636,262,0,1,2,0,0,1,1
9637,577,3,0,1,0,0,1,1
9638,193,1,0,1,0,0,1,1
9639,175,1,0,1,0,0,1,1
9640,149,1,1,1,1,0,1,1
9641,280,3,0,1,0,0,1,1
9642,390,3,0,1,0,0,1,1
9643,558,0,0,2,0,0,1,0
9644,216,1,0,3,0,0,1,1
9645,358,0,0,2,1,0,1,1
9646,111,0,0,1,0,0,1,1
9647,144,2,1,4,0,0,1,1
9648,558,0,0,1,0,0,1,1
9649,280,0,0,1,0,0,1,0
9650,547,2,1,1,0,0,1,0
9651,144,0,0,1,0,0,1,0
9652,327,0,0,3,0,0,1,0
9653,907,7,0,4,0,0,1,1
9654,208,0,0,1,0,0,1,1
9655,170,0,0,1,0,0,1,0
9656,459,1,0,1,0,0,1,0
9657,470,3,1,7,0,0,1,1
9658,456,0,0,1,0,0,1,0
9659,317,2,1,1,0,0,1,0
9660,661,2,1,1,0,0,1,1
9661,196,1,1,1,1,0,1,1
9662,122,2,1,1,0,0,1,1
9663,177,3,0,2,0,0,1,1
9664,604,2,1,3,0,0,1,0
9665,222,0,1,2,0,0,1,1
9666,335,0,0,1,0,0,1,1
9667,618,0,0,1,0,0,1,0
9668,758,5,0,2,0,0,1,1
9669,481,0,0,1,0,0,1,1
9670,158,0,0,2,0,0,1,1
9671,524,5,0,4,0,0,1,1
9672,350,0,0,1,0,0,1,1
9673,176,0,0,1,0,0,1,1
9674,176,0,0,3,0,0,1,1
9675,103,3,1,1,0,0,1,1
9676,223,2,1,1,0,0,1,1
9677,1093,0,0,1,0,0,1,0
9678,295,6,1,4,0,0,1,0
9679,232,1,0,1,0,0,1,1
9680,567,2,0,1,0,0,1,1
9681,218,9,1,2,0,0,1,0
9682,240,2,0,1,0,0,1,1
9683,278,2,0,4,0,0,1,0
9684,122,0,0,1,0,0,1,0
9685,398,0,0,2,0,0,1,0
9686,256,2,0,5,0,0,1,0
9687,173,0,0,1,0,0,1,0
9688,250,8,1,1,0,0,1,1
9689,133,2,0,8,0,0,1,0
9690,185,2,0,1,0,0,1,0
9691,200,0,0,1,0,0,1,0
9692,200,2,0,1,0,0,1,1
9693,159,3,0,2,0,0,1,1
9694,141,0,0,1,0,0,1,1
9695,330,4,0,1,0,0,1,1
9696,214,0,0,1,1,0,1,1
9697,442,2,1,2,0,0,1,0
9698,218,1,0,2,0,0,1,1
9699,297,2,1,4,0,0,1,1
9700,330,0,0,3,1,0,1,1
9701,125,0,0,2,0,0,1,1
9702,529,4,0,1,0,0,1,1
9703,142,0,0,2,0,0,1,0
9704,1143,0,1,5,0,0,1,0
9705,175,1,0,6,0,0,1,0
9706,167,3,0,1,0,0,1,0
9707,162,5,1,1,0,0,1,0
9708,462,1,1,1,0,0,1,0
9709,379,1,0,3,0,0,1,1
9710,476,0,0,1,0,0,1,0
9711,595,1,0,3,0,0,1,1
9712,403,0,0,1,0,0,1,0
9713,623,0,0,2,0,0,1,1
9714,654,0,0,2,0,0,1,1
9715,224,1,1,2,1,0,1,1
9716,132,0,0,1,0,0,1,1
9717,407,0,0,2,0,0,1,1
9718,554,2,0,1,0,0,1,0
9719,499,4,0,6,0,0,1,1
9720,263,0,0,4,0,0,1,1
9721,342,0,0,1,0,0,1,1
9722,296,1,1,1,0,0,1,0
9723,291,3,0,1,0,0,1,1
9724,888,3,0,1,0,0,1,0
9725,252,5,0,9,0,0,1,1
9726,361,5,1,2,0,0,1,0
9727,465,2,1,2,0,0,1,0
9728,182,2,0,2,0,0,1,0
9729,688,0,1,2,0,0,1,0
9730,192,1,0,1,0,0,1,1
9731,1472,4,1,1,0,0,1,1
9732,328,2,0,2,0,0,1,1
9733,212,2,0,1,0,0,1,0
9734,175,0,0,1,0,0,1,1
9735,325,7,0,1,0,0,1,1
9736,426,3,0,2,0,0,1,1
9737,321,1,0,1,0,0,1,0
9738,473,2,0,2,0,0,1,1
9739,370,0,1,1,0,0,1,0
9740,159,0,0,3,0,0,1,1
9741,184,2,0,2,0,0,1,1
9742,403,1,0,1,0,0,1,1
9743,545,8,0,2,0,0,1,1
9744,392,1,0,1,0,0,1,1
9745,623,3,1,1,0,0,1,1
9746,387,0,0,2,0,0,1,1
9747,717,0,1,3,0,0,1,1
9748,218,0,0,4,0,0,1,0
9749,226,0,0,2,0,0,1,1
9750,882,3,0,1,0,0,1,1
9751,210,0,1,1,0,0,1,1
9752,660,1,0,1,0,0,1,1
9753,388,0,0,2,0,0,1,1
9754,250,0,0,3,0,0,1,1
9755,1241,0,1,5,0,0,1,0
9756,395,1,1,3,0,0,1,0
9757,305,0,0,3,0,0,1,1
9758,449,1,0,1,0,0,1,0
9759,169,2,0,1,0,0,1,1
9760,315,2,0,1,0,0,1,0
9761,463,0,0,1,0,0,1,1
9762,262,11,0,3,0,0,1,1
9763,665,1,0,2,0,0,1,1
9764,183,2,0,1,0,0,1,1
9765,551,0,0,1,0,0,1,0
9766,552,2,0,1,0,0,1,1
9767,361,3,1,1,0,0,1,0
9768,494,2,0,1,0,0,1,0
9769,714,0,0,1,0,0,1,1
9770,268,4,0,1,0,0,1,1
9771,421,2,0,1,0,0,1,0
9772,489,1,0,1,0,0,1,1
9773,164,2,0,2,0,0,1,1
9774,153,11,0,2,0,0,1,1
9775,209,3,0,1,0,0,1,1
9776,188,0,0,2,0,0,1,1
9777,389,4,1,1,0,0,1,1
9778,258,7,1,1,0,0,1,0
9779,338,0,0,1,0,0,1,0
9780,226,2,0,1,0,0,1,1
9781,232,4,0,1,0,0,1,1
9782,510,0,0,4,0,0,1,0
9783,443,0,0,4,0,0,1,1
9784,246,5,1,1,0,0,1,1
9785,195,3,0,1,0,0,1,1
9786,613,3,0,1,0,0,1,1
9787,211,6,0,1,0,0,1,1
9788,243,2,0,2,0,0,1,0
9789,292,0,0,3,1,0,1,0
9790,662,2,0,2,0,0,1,1
9791,300,0,0,3,0,0,1,1
9792,226,4,0,2,0,0,1,1
9793,211,8,0,4,0,0,1,1
9794,583,6,1,6,0,0,1,0
9795,193,0,0,1,0,0,1,1
9796,309,1,0,1,0,0,1,1
9797,176,5,0,2,0,0,1,1
9798,152,6,0,1,0,0,1,0
9799,171,3,0,2,0,0,1,1
9800,457,2,0,2,0,0,1,1
9801,166,10,0,3,0,0,1,0
9802,228,1,0,2,0,0,1,1
9803,317,5,0,1,0,0,1,1
9804,236,2,0,1,0,0,1,1
9805,762,2,0,1,0,0,1,1
9806,411,0,0,1,0,0,1,1
9807,430,3,0,1,0,0,1,0
9808,360,5,0,1,0,0,1,1
9809,372,10,0,1,0,0,1,1
9810,620,0,1,3,0,0,1,0
9811,414,2,0,1,0,0,1,0
9812,289,0,1,1,0,0,1,1
9813,260,4,0,1,0,0,1,0
9814,289,5,0,1,0,0,1,1
9815,306,5,1,1,0,0,1,1
9816,263,2,0,1,0,0,1,0
9817,216,10,1,1,0,0,1,1
9818,328,3,1,2,0,0,1,1
9819,159,3,0,1,0,0,1,1
9820,624,0,0,1,0,0,1,1
9821,331,3,0,1,0,0,1,0
9822,270,0,0,1,0,0,1,1
9823,356,5,0,1,0,0,1,0
9824,393,1,0,1,0,0,1,0
9825,234,3,0,1,0,0,1,1
9826,336,5,0,3,0,0,1,0
9827,567,4,1,3,0,0,1,1
9828,404,2,0,2,0,0,1,1
9829,526,3,0,3,0,0,1,0
9830,196,4,1,8,0,0,1,1
9831,220,1,0,1,0,0,1,0
9832,700,7,0,4,0,0,1,1
9833,1205,7,0,2,0,0,1,1
9834,809,4,0,1,0,0,1,1
9835,396,0,0,5,0,0,1,1
9836,466,3,0,4,0,0,1,1
9837,556,2,1,1,1,0,1,1
9838,1114,2,0,1,0,0,1,1
9839,379,10,0,1,0,0,1,1
9840,376,3,0,1,0,0,1,1
9841,272,3,0,2,0,0,1,1
9842,508,0,0,1,0,0,1,1
9843,387,0,1,1,0,0,1,1
9844,336,5,0,1,0,0,1,1
9845,353,0,0,3,0,0,1,0
9846,243,1,0,2,0,0,1,1
9847,327,3,1,2,0,0,1,1
9848,30,1,1,1,0,0,1,1
9849,472,6,1,1,0,0,1,0
9850,212,0,0,2,0,0,1,1
9851,420,1,0,1,0,0,1,0
9852,154,0,0,1,0,0,1,1
9853,291,5,0,2,0,0,1,1
9854,351,0,0,3,0,0,1,1
9855,226,8,1,3,0,0,1,0
9856,214,0,0,4,0,0,1,0
9857,403,6,0,1,0,0,1,1
9858,588,3,0,1,0,0,1,0
9859,407,5,0,3,0,0,1,1
9860,374,2,0,1,0,0,1,0
9861,375,0,0,2,0,0,1,1
9862,382,7,0,1,0,0,1,1
9863,341,3,0,2,0,0,1,1
9864,699,9,1,1,0,0,1,1
9865,168,1,1,1,0,0,1,1
9866,323,3,0,2,0,0,1,1
9867,202,2,1,2,0,0,1,1
9868,641,0,0,4,0,0,1,1
9869,252,4,0,1,0,0,1,1
9870,681,2,1,1,0,0,1,1
9871,393,0,0,1,0,0,1,0
9872,272,0,0,1,0,0,1,1
9873,500,2,0,4,0,0,1,0
9874,332,0,0,1,0,0,1,1
9875,410,5,1,1,0,0,1,1
9876,289,1,0,1,0,0,1,1
9877,405,2,0,3,0,0,1,1
9878,175,7,0,3,0,0,1,1
9879,236,0,0,1,0,0,1,1
9880,135,11,1,2,0,0,1,1
9881,523,3,0,3,0,0,1,1
9882,530,0,0,2,0,0,1,1
9883,283,5,0,2,0,0,1,1
9884,93,2,1,1,0,0,1,1
9885,181,1,0,3,0,0,1,0
9886,820,0,0,1,0,0,1,0
9887,1178,6,0,1,0,0,1,1
9888,489,1,0,1,0,0,1,0
9889,460,1,0,1,0,0,1,0
9890,275,0,0,2,0,0,1,1
9891,417,0,0,2,0,0,1,0
9892,173,4,0,3,0,0,1,1
9893,214,1,0,2,0,0,1,1
9894,473,0,0,3,0,0,1,0
9895,538,9,0,2,0,0,1,1
9896,86,0,1,1,0,0,1,0
9897,270,0,0,5,0,0,1,1
9898,663,2,0,3,0,0,1,1
9899,775,0,0,1,0,0,1,1
9900,201,0,0,1,0,0,1,1
9901,318,0,0,1,0,0,1,1
9902,516,5,0,1,0,0,1,0
9903,326,2,1,1,0,0,1,1
9904,154,12,1,2,0,0,1,1
9905,347,2,0,3,0,0,1,0
9906,296,0,0,5,0,0,1,1
9907,303,3,1,1,0,0,1,1
9908,407,1,1,1,0,0,1,1
9909,657,1,0,1,0,0,1,1
9910,226,4,0,2,0,0,1,1
9911,238,2,0,1,0,0,1,1
9912,310,0,0,1,0,0,1,1
9913,204,3,0,2,0,0,1,0
9914,302,0,0,1,0,0,1,0
9915,187,2,1,1,0,0,1,1
9916,215,6,1,1,0,0,1,1
9917,380,0,1,1,0,0,1,1
9918,506,0,0,1,0,0,1,1
9919,251,0,0,1,0,0,1,0
9920,190,9,0,1,0,0,1,1
9921,150,5,0,1,0,0,1,0
9922,192,7,0,1,0,0,1,1
9923,206,1,0,1,0,0,1,1
9924,712,12,0,1,0,0,1,1
9925,334,0,0,2,0,0,1,1
9926,163,3,0,2,0,0,1,1
9927,874,6,0,2,0,0,1,1
9928,674,0,0,1,0,0,1,0
9929,278,4,0,5,0,0,1,1
9930,434,6,0,1,0,0,1,0
9931,187,9,0,1,0,0,1,0
9932,245,1,0,1,0,0,1,0
9933,661,2,0,1,0,0,1,0
9934,270,0,0,1,0,0,1,0
9935,212,0,0,4,0,0,1,1
9936,458,8,0,1,0,0,1,0
